plant_id,company_id,parentcomp_id,name,carbon_2000,carbon_2007,carbon_nextdecade,energy_2000,energy_2007,energy_nextdecade,intensity_2000,intensity_2007,intensity_nextdecade,continent,country,iso3,state,city_name,metroarea,county,congdist,zip,latitude,longitude
"19580","E.ON KRAFTWERKE GMBH","0","IRSCHING","308266.4062","850888.6250","1847384.0000","550634.8750","1646319.0000","4956606.0000","1119.6760","1033.6860","745.4230","Europe","Germany","DEU","Bayern","Vohburg","","","","0","48.76667","11.61667"
"31724","DREWAG STADTWERKE DRESDEN GMBH","0","NOSSENER BRUECKE","305426.0938","317436.0938","327229.4062","743756.0000","771418.8125","790354.3750","821.3073","822.9929","828.0574","Europe","Germany","DEU","Sachsen","Dresden","","","","0","51.05","13.74"
"40244","GEMEINSCHAFTS KW SCHWEINFURT","0","SCHWEINFURT","274156.9062","282423.4062","286060.0938","169699.5000","175303.5938","177773.9062","3231.0859","3222.1069","3218.2461","Europe","Germany","DEU","Bayern","Schweinfurt","","","","0","50.06","10.22"
"38028","STADTWERKE ROSTOCK AG","0","ROSTOCK CHP","261697.0938","271454.0000","278646.9062","461464.9062","480050.8125","493785.9062","1134.2020","1130.9390","1128.6140","Europe","Germany","DEU","Mecklenburg-Vorpommern","Rostock","","","","0","54.09","12.1"
"40243","PCK AG (PETROCHEM KRAFTSTOFFE)","0","SCHWEDT WORKS","258445.5938","268827.5000","277184.9062","574977.6250","600286.1250","620724.8750","898.9762","895.6647","893.1008","Europe","Germany","DEU","Brandenburg","Schwedt","","","","0","53.07","14.26"
"38291","OPEL EUROPE","0","RUSSELSHEIM WORKS","246425.0000","255492.5000","261445.2031","366740.0000","381149.4062","390720.0000","1343.8669","1340.6420","1338.2740","Europe","Germany","DEU","Hessen","Russelsheim","","","","0","50","8.41"
"30860","E.ON EDIS AG","0","NEUBRANDENBURG","237228.5938","243414.2969","244678.2969","144865.0000","149001.0938","149847.5000","3275.1670","3267.2810","3265.6970","Europe","Germany","DEU","Mecklenburg-Vorpommern","Neubrandenburg","","","","0","53.56667","13.26667"
"11955","E.ON EDIS AG","0","EISENHUTTENSTADT","230758.7031","236717.5938","237801.5000","140549.7031","144523.9062","145247.5938","3283.6599","3275.8269","3274.4290","Europe","Germany","DEU","Brandenburg","Eisenhuttenstadt","","","","0","52.16","14.62"
"28116","RHEINENERGIE AG","0","MERKENICH (NORD)","223838.0000","231361.5938","236930.7969","493257.9062","509755.9062","520257.4062","907.5902","907.7347","910.8217","Europe","Germany","DEU","Nordrhein-Westfalen","Koln","","","","0","50.93333","6.95"
"46951","ENBW ENERGIE BADEN-WURTTEMBERG","0","ULM","222765.7969","228796.5938","230550.5938","135234.0000","139243.0938","140411.0000","3294.5239","3286.2891","3283.9399","Europe","Germany","DEU","Baden-Wurttemberg","Ulm","","","","0","48.4","10"
"40163","HAINDL PAPIER GMBH","0","SCHONGAU MILL","217148.7969","223253.9062","225448.7969","462652.1875","463835.1875","468302.0938","938.7130","962.6432","962.8346","Europe","Germany","DEU","Bayern","Schongau","","","","0","47.82","10.9"
"47138","UNIVERSITAT FREIBURG","0","UNIVERSITAT FREIBURG","216323.5938","223123.7969","226906.5000","130962.7031","135471.7969","137985.5938","3303.5911","3294.0249","3288.8430","Europe","Germany","DEU","Niedersachsen","Freiburg","","","","0","53.83333","9.283333"
"15202","GKW SCHWEINFURT","0","GKW SCHWEINFURT","214983.5000","221426.7969","224423.9062","130075.7969","134345.2969","136335.4062","3305.5120","3296.3831","3292.2329","Europe","Germany","DEU","Bayern","Schweinfurt","","","","0","50.06","10.22"
"49297","BASF AG","0","WESSELING ELENAC","205642.2969","213404.2031","220073.4062","381501.4062","397138.0000","410773.3125","1078.0680","1074.7100","1071.5081","Europe","Germany","DEU","Nordrhein-Westfalen","Wesseling","","","","0","50.84","6.98"
"40240","BASF AG","0","SCHWARZHEIDE","204443.5938","211759.5000","216915.7031","353568.5938","367235.9062","376890.5938","1156.4580","1153.2610","1151.0800","Europe","Germany","DEU","Brandenburg","Schwarzheide","","","","0","51.48333","13.86667"
"22270","E.ON WESTFALEN WESER AG","0","KIRCHLENGERN","203380.2969","210049.9062","214494.2031","352436.0000","364908.6875","373224.1875","1154.1400","1151.2460","1149.4120","Europe","Germany","DEU","Nordrhein-Westfalen","Kirchlengern","","","","0","52.2","8.633333"
"24884","STADTWERKE LEIPZIG GMBH","0","LEIPZIG GUD","202627.2969","210376.0938","216564.9062","478042.4062","495408.3125","506993.3125","847.7380","849.3037","854.3107","Europe","Germany","DEU","Sachsen","Leipzig","","","","0","51.3","12.33333"
"14083","STADTWERKE MUNCHEN GMBH","0","FREIMANN","195034.7969","201019.2969","204385.5000","336048.5000","347184.9062","353460.6875","1160.7540","1157.9950","1156.4821","Europe","Germany","DEU","Bayern","Munchen","","","","0","48.14","11.58"
"17565","STADTWERKE HANNOVER AG","0","HERRENHAUSEN","194297.2031","199876.7031","202121.9062","336654.3125","346648.8125","350832.0938","1154.2830","1153.1940","1152.2430","Europe","Germany","DEU","Niedersachsen","Hannover","","","","0","53.18333","8.516666"
"4185","SOLVAY SA","0","BERNBURG ALKALI","185608.7969","192712.2969","198394.2031","372971.8125","387376.5938","397939.4062","995.2964","994.9613","997.1078","Europe","Germany","DEU","Sachsen-Anhalt","Bernburg","","","","0","51.8","11.73"
"20218","E.ON THURINGER ENERGIE AG","0","JENA SUD CC","171755.2969","178555.0938","184161.4062","510627.3125","528093.6250","538454.0000","672.7230","676.2251","684.0375","Europe","Germany","DEU","Thuringen","Jena","","","","0","50.93333","11.58333"
"27153","ENBW ENERGIE BADEN-WURTTEMBERG","0","MARBACH","166421.5938","172978.2969","180032.9062","355293.5938","370630.4062","387192.9062","936.8118","933.4278","929.9391","Europe","Germany","DEU","Baden-Wurttemberg","Marbach","","","","0","48.93333","9.25"
"18872","E.ON ENERGIE AG","0","HUNTORF CAES","165858.7031","172555.7031","179706.7969","282156.0938","294464.9062","307650.0000","1175.6520","1171.9950","1168.2550","Europe","Germany","DEU","Niedersachsen","Elsfleth","","","","0","53.23333","8.466667"
"11957","EKO STAHL GMBH","0","EISENHUTTENSTADT EKO","165505.9062","171471.7031","174985.4062","484595.3125","500164.8125","507140.0938","683.0687","685.6608","690.0869","Europe","Germany","DEU","Brandenburg","Eisenhuttenstadt","","","","0","52.16","14.62"
"15319","E.ON ENERGIE AG","0","GLUCKSTADT","155077.9062","159312.9062","160576.2969","91002.8281","93724.2188","94537.2734","3408.2000","3399.6101","3397.1011","Europe","Germany","DEU","Schleswig-Holstein","Gluckstadt","","","","0","53.78333","9.416667"
"6289","WACKER-CHEMIE GMBH","0","BURGHAUSEN WORKS","154119.9062","354646.6875","363989.8125","260676.0000","640507.1250","658727.6875","1182.4630","1107.3929","1105.1300","Europe","Germany","DEU","Bayern","Burghausen","","","","0","48.17","12.83"
"28351","MIDER MITTELDEUTSCHE ERDOELRAF","0","MIDER REFINERY","137319.5938","142645.0000","146851.5938","287933.0000","300167.3125","309861.5938","953.8304","950.4370","947.8526","Europe","Germany","DEU","Sachsen-Anhalt","Spergau","","","","0","51.3","12.03333"
"43090","KWG STASSFURT","0","STASSFURT WORKS","132703.0000","138174.4062","142828.7031","313503.0938","325463.4062","333893.3125","846.5817","849.0934","855.5347","Europe","Germany","DEU","Sachsen-Anhalt","Stassfurt","","","","0","51.86666","11.58333"
"21336","STADTWERKE BONN","0","KARLSTRASSE","131909.0000","136057.5000","138368.7031","76242.3984","78868.6875","80335.0625","3460.2529","3450.2300","3444.7900","Europe","Germany","DEU","Nordrhein-Westfalen","Bonn","","","","0","50.73333","7.1"
"11958","E.ON EDIS AG","0","EISENHUTTENSTADT WORKS","131429.2969","135263.4062","136063.0938","359826.9062","370083.9062","372222.4062","730.5140","730.9880","731.0850","Europe","Germany","DEU","Brandenburg","Eisenhuttenstadt","","","","0","52.16","14.62"
"10808","ENVIA MITTELDEUTSCHE ENERGIE","0","DIESELSTRASSE","128367.8984","132007.9062","133382.7969","214017.5000","220571.2031","223050.5000","1199.6010","1196.9640","1195.9880","Europe","Germany","DEU","Sachsen-Anhalt","Halle","","","","0","51.48","11.96"
"35540","EWP ENERGIE UND WASSER POTSDAM","0","POTSDAM SUD","128129.6016","133051.5000","137014.2969","213589.0938","222452.7969","229608.2969","1199.7770","1196.2220","1193.4620","Europe","Germany","DEU","Brandenburg","Potsdam","","","","0","52.4","13.07"
"50946","SUDZUCKER AG","0","ZEITZ SUGAR FACTORY","125850.1016","240279.4062","247412.0938","76480.2734","150947.7031","155840.7969","3291.0481","3183.6121","3175.1909","Europe","Germany","DEU","Sachsen-Anhalt","Zeitz","","","","0","51.05","12.15"
"12440","VEBA OEL AG","0","EMSLAND REFINERY","125244.0000","129595.0000","132837.9062","208404.9062","216225.2969","222067.4062","1201.9290","1198.7030","1196.3740","Europe","Germany","DEU","Niedersachsen","Lingen","","","","0","52.51667","7.316667"
"32945","FELIX SCHOELLER JR PAPIERE","0","OSNABRUCK MILL","114984.2031","118299.2969","119583.5000","73328.6562","75715.2500","76763.5703","3136.1331","3124.8459","3115.6331","Europe","Germany","DEU","Niedersachsen","Osnabruck","","","","0","52.28","8.05"
"13781","ENVIA MITTELDEUTSCHE ENERGIE","0","FORST","113251.6016","116138.7031","116572.1016","64530.2891","66331.5625","66602.3516","3510.0300","3501.7620","3500.5410","Europe","Germany","DEU","Brandenburg","Forst","","","","0","51.73333","14.63333"
"4778","ENVIA MITTELDEUTSCHE ENERGIE","0","BITTERFELD","111731.0000","117638.2969","123081.7031","287633.0000","300507.0000","310247.0938","776.9000","782.9325","793.4432","Europe","Germany","DEU","Sachsen","Bitterfield","","","","0","51.61666","12.31667"
"1099","ESCHWEILER BERGWERKS-VEREIN AG","0","ALSDORF (EBV)","108463.8984","111652.3984","113125.3984","178451.2031","184116.5938","186738.0000","1215.6140","1212.8450","1211.5950","Europe","Germany","DEU","Nordrhein-Westfalen","Alsdorf","","","","0","50.88","6.15"
"15355","DEUTSCHE SHELL AG","0","GODORF REFINERY","106090.7969","155330.4062","157791.4062","240632.4062","349995.9062","355856.4062","881.7663","887.6124","886.8260","Europe","Germany","DEU","Nordrhein-Westfalen","Koln","","","","0","50.95","6.97"
"2527","HAINDL PAPIER GMBH","0","AUGSBURG MILL","100846.6016","104218.6016","106387.6016","164970.5000","170928.5938","174769.0938","1222.6021","1219.4399","1217.4650","Europe","Germany","DEU","Bayern","Augsburg","","","","0","48.36","10.89"
"40547","STADTWERKE SENFTENBERG GMBH","0","SENFTENBERG","94157.7031","97473.8828","99377.5391","56442.2383","58675.4414","60033.4805","3336.4270","3322.4761","3310.7380","Europe","Germany","DEU","Brandenburg","Senftenberg","","","","0","51.53","13.99"
"16608","ENERGIEVERSORGUNG HALLE","0","HALLE-TROTHA","92034.7188","95471.2422","98160.7734","222383.9062","230066.2969","234797.0938","827.7101","829.9456","836.1326","Europe","Germany","DEU","Sachsen-Anhalt","Halle","","","","0","52.07","8.35"
"27238","E.ON EDIS AG","0","MARIENEHE","89795.0312","92365.6797","93471.5703","180939.0938","186611.7969","189056.5938","992.5440","989.9235","988.8209","Europe","Germany","DEU","Mecklenburg-Vorpommern","Marienehe","","","","0","54.11666","12.08333"
"21290","TECH WERKE KAISERSLAUTERN","0","KARCHERSTRASSE","88770.7969","91380.9531","92513.9609","49440.4609","51032.5000","51724.8516","3591.0190","3581.2839","3577.1570","Europe","Germany","DEU","Rheinland-Pfalz","Kaiserslautern","","","","0","49.45","7.75"
"21047","EVONIK STEAG GMBH","0","KAMP-LINFORT","87019.1328","89491.4531","90390.1016","48374.4609","49879.5781","50427.5703","3597.7300","3588.3000","3584.9480","Europe","Germany","DEU","Nordrhein-Westfalen","Kamp-Lintfort","","","","0","51.5","6.533333"
"3355","WUPPERTALER STADTWERKE AG","0","BARMEN","84687.2812","170710.0000","179845.0000","273090.0000","504655.3125","521361.5000","620.2153","676.5411","689.9052","Europe","Germany","DEU","Nordrhein-Westfalen","Wuppertal","","","","0","51.26667","7.183333"
"37176","SOLVAY SA","0","RHEINBERG WORKS","83874.2031","87341.5469","90302.4688","173316.7031","180220.4062","185393.2969","967.8719","969.2748","974.1719","Europe","Germany","DEU","Nordrhein-Westfalen","Rheinberg","","","","0","51.55","6.6"
"12609","SWE STADTWERKE ERFURT GMBH","0","ERFURT-OST","81934.2266","85933.5078","89587.0938","218913.5938","227843.5000","234220.4062","748.5530","754.3205","764.9811","Europe","Germany","DEU","Thuringen","Erfurt","","","","0","50.99","11.03"
"6003","VATTENFALL EUROPE AG","0","BRUNSBUTTEL GT","81592.8438","85190.5469","89714.0469","162943.0000","170816.7031","180760.5938","1001.4890","997.4500","992.6285","Europe","Germany","DEU","Schleswig-Holstein","Brunsbuttel","","","","0","53.9","9.15"
"11422","STADTWERKE DUISBURG AG","0","DUISBURG-WANHEIM","78279.9219","139642.2031","150588.9062","126703.6016","485701.0000","505578.5938","1235.6390","575.0132","595.7092","Europe","Germany","DEU","Nordrhein-Westfalen","Duisburg","","","","0","51.43","6.75"
"14139","ENERGIEVERSORGUNG OBERHAUSEN","0","FRIEDRICHSTRASSE","77836.6172","81329.4766","84497.7422","158895.5000","166517.7031","173702.2969","979.7211","976.8270","972.9031","Europe","Germany","DEU","Nordrhein-Westfalen","Oberhausen","","","","0","51.47","6.86"
"14948","KRAFTWERKE GERA GMBH","0","GERA NEW","76580.8516","79747.9062","82454.0000","192233.7969","199290.5938","203984.5938","796.7468","800.3177","808.4336","Europe","Germany","DEU","Thuringen","Gera","","","","0","50.88","12.08"
"30861","NEUBRANDENBURGER STADTWERKE","0","NEUBRANDENBURG GUD","75117.4766","78224.2578","80879.1719","198958.2031","206112.4062","210710.5000","755.1080","759.0447","767.6805","Europe","Germany","DEU","Mecklenburg-Vorpommern","Neubrandenburg","","","","0","53.56667","13.26667"
"25174","VATTENFALL EUROPE AG","0","LICHTENBERG","75019.5391","77148.0000","77954.8828","119896.7969","123570.2969","124965.0000","1251.4020","1248.6490","1247.6281","Europe","Germany","DEU","Berlin","Berlin","","","","0","52.51667","13.4"
"14077","BADENOVA AG & CO KG","0","FREIBURG WVK","72967.5469","76066.4609","78602.0391","116363.0000","121702.6016","126084.3984","1254.1360","1250.0389","1246.8160","Europe","Germany","DEU","Baden-Wurttemberg","Freiburg","","","","0","47.99","7.85"
"14075","RHODIA SA","0","FREIBURG RHODIACETA","71997.4766","75033.2266","77496.4766","126162.2969","131721.5938","136057.5000","1141.3470","1139.2700","1139.1720","Europe","Germany","DEU","Baden-Wurttemberg","Freiburg","","","","0","47.99","7.85"
"58259","INFRALEUNA GMBH","0","LEUNA MEAG","70581.7500","73579.6172","76032.8828","112264.2031","117416.1016","121644.6016","1257.4230","1253.3130","1250.0820","Europe","Germany","DEU","Sachsen-Anhalt","Leuna","","","","0","51.31667","12.01667"
"5803","FRITZ EGGER GMBH & CO","0","BRILON WORKS","69822.0781","72272.9219","73955.7812","110961.2969","115168.6016","118063.7969","1258.4940","1255.0811","1252.8101","Europe","Germany","DEU","Nordrhein-Westfalen","Brilon","","","","0","51.4","8.57"
"5591","STADT WERKE BRANDENBURG HAVEL","0","BRANDENBERG","68293.2422","71055.4609","73255.3828","108342.7031","113077.0000","116858.2031","1260.6890","1256.7620","1253.7480","Europe","Germany","DEU","","Brandenberg","","","","0","0","0"
"11933","SACHSEN PAPIER EILENBURG GMBH","0","EILENBURG MILL","67755.2969","70175.1797","71869.3672","186873.0000","193683.0938","197831.5938","725.1481","724.6391","726.5712","Europe","Germany","DEU","Sachsen","Eilenburg","","","","0","51.46667","12.61667"
"48514","EVONIK STEAG GMBH","0","VOLKLINGEN FERNWARME","60575.1289","62342.1992","63109.5000","32550.6992","33590.6289","34043.0508","3721.8940","3711.8799","3707.6289","Europe","Germany","DEU","Saarland","Volklingen","","","","0","49.26","6.86"
"10467","KG DEUTSCHE GASRUSSWERKE GMBH","0","DEGUSSA","55130.5586","56859.9805","57813.4219","85999.5469","88913.2266","90522.5234","1282.1130","1278.9990","1277.3270","Europe","Germany","DEU","Nordrhein-Westfalen","Dortmund","","","","0","51.51667","7.45"
"16882","DEUTSCHE SHELL AG","0","HARBURG REFINERY","54835.7109","56858.6797","58055.3086","161623.9062","167335.7031","170598.2031","678.5596","679.5764","680.6088","Europe","Germany","DEU","Hamburg","Hamburg","","","","0","53.55","10"
"14003","STADTWERKE AUGSBURG","0","FRANZISKANERGASSE","54740.6016","56366.6094","60866.7617","84810.5234","87536.2031","120709.7031","1290.8920","1287.8470","1008.4820","Europe","Germany","DEU","Bayern","Augsburg","","","","0","48.36","10.89"
"5050","RWE POWER AG","0","BOCHUM","52840.3086","54297.3203","54768.5508","82152.1562","84598.2891","85390.5938","1286.4010","1283.6510","1282.7770","Europe","Germany","DEU","Nordrhein-Westfalen","Bochum","","","","0","51.48333","7.216667"
"2895","STORA BILLERUD","0","BAIENFURT MILL","51470.8594","53401.8711","54850.8281","79857.7734","83094.3516","85528.9297","1289.0630","1285.3311","1282.6260","Europe","Germany","DEU","Baden-Wurttemberg","Baienfurt","","","","0","47.81667","9.65"
"31473","KRAFTANLAGEN HEIDELBERG AG","0","NORD BRUNSWICK","51209.3594","52918.6289","54012.6602","79420.2578","82283.5000","84119.9688","1289.5790","1286.2510","1284.1820","Europe","Germany","DEU","Sachsen-Anhalt","Nord Brunswick","","","","0","0","0"
"32065","ENERGIEVERSORGUNG OBERHAUSEN","0","OBERHAUSEN","50916.3906","52977.0508","54620.0000","78930.1875","82381.5234","85140.7266","1290.1630","1286.1390","1283.0520","Europe","Germany","DEU","Nordrhein-Westfalen","Oberhausen","","","","0","51.47","6.86"
"5226","STADTWERKE BONN","0","BONN CHP","50784.4883","52888.9609","54552.3789","78709.6797","82233.7031","85027.1328","1290.4260","1286.3090","1283.1760","Europe","Germany","DEU","Nordrhein-Westfalen","Bonn","","","","0","50.73","7.1"
"5651","BRAUNSCHWEIGER VERSORGUNGS-AG","0","BRAUNSCHWEIG NORD","50665.3906","52356.5000","53438.9609","78510.5469","81341.0312","83156.5469","1290.6639","1287.3330","1285.2610","Europe","Germany","DEU","Niedersachsen","Braunschweig","","","","0","52.27","10.51"
"40251","STADTWERKE SCHWERIN","0","SCHWERIN-SUD","50506.4297","52451.8008","54025.3789","141087.0000","145767.7969","148408.4062","715.9612","719.6627","728.0635","Europe","Germany","DEU","Mecklenburg-Vorpommern","Schwerin","","","","0","53.63","11.4"
